test_selector,class_name,newly_covered_lines,upgraded_to_full_lines
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.MethodInfo,54;61-64;67-68;184;193;234;279;299;313;602;729;748;752-753;760;764-765;768-769;772-773;776-777;784-785,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.AnnotationTarget$Kind,41;45;50;55;60;65;72,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.AnnotationValue$BooleanValue,1053-1055;1072-1074,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.RecordComponentInternal$NameComparator,36,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.RecordComponentInternal,29;34,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.DotName,425-426;434-436;443-447;449;453-455;457-458;471-473;476-477;480-481;484;487;501-502;504;507-508;511;514;519-520;522;525-526;587-588,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.MethodParamList$ParamData,152;157-160,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.GenericSignatureParser$MethodSignature,195-200;203;207;211;215,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.Indexer$TmpObjects,338-341;343-344;348-350;354-355;359-360;363-365;369-370;374-375;378-380;384-385;389-390,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.StrongInternPool$ByteArrayInternPool,652-653;657;662,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.Indexer$1,2077;2079,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.Indexer$2,2771,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.Utils$ReusableBufferedDataInputStream,83-84;87-88;91;93;97-99;101;103;105;109-110;114,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.WildcardType,35;111-112;117-119;121;156;169;174;249-252,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.ClassInfo$NestingType,77;79;89;92;95,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.StrongInternPool$MethodInternPool,716-717;721;726,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.GenericSignatureParser,120;125-126;132;134-137;253-256;259-260;280;283;302-305;307;309-311;318;320-322;327-329;334-337;339-340;344;360-361;365;369;373-375;377;379;381-383;385-387;390;394-395;397;399;457;462;466-467;469;474-475;483;673-674;678;700-701;703;707;711-712;714-717,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.TypeInterning,30;33;37;41-42;47;51-52;55;57-59;62,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.AnnotationInstance$ValueNameComparator,62,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,io.quarkus.qute.deployment.QuteProcessor,1908;1916,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.PrimitiveType$Primitive,82;84;86;88;90;92;94;96;98;103-105,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.Utils,39;41;43-45;48;56-57;60-65;69;71;75,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.VoidType,28;30;33-34;38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterOnClassInfoThrowsIAE,org.jboss.jandex.ImmutableArrayList,8-10;14;19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.ClassSummary,19-23,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.FieldInternal$NameComparator,39,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.MethodParamList,14;16;22-24;31-32;35-36;38-40;47-49;53-54;110;113-116;120-121;123-124;128-134;141-142;148,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.GenericSignature,10,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$FieldInternPool,732-733,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.ParameterizedType,191-192;195-198;206;210;234;239;244;356-359,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.AnnotationValue,76;114-116;198;579,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.PrimitiveType,36-43;45;47-48;51-58;60-67;69-77;111-112;115-117;121;216;226;228;232;234;284-285;298-300,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$StringInternPool,668-669;673;678,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.NameTable,29-37;40;44-46;48-51;53;55;60-63;66;71;75;85;93;97;101;109;153-157;160,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,io.quarkus.qute.runtime.QuteConfig$DuplicitTemplatesStrategy,114;124;129,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Indexer,73;94;101;108;115;121;126;131;136;141;146;151;156;162;168;174;180;190;202;214;221-239;277;280-282;284;288-289;293;312;314-316;318;321;328;409;434;437-438;440-441;443-444;446-447;449-450;452-453;455-456;458-459;461-462;464;467-472;476;478-479;482-484;486-489;491-493;495;498-499;501-506;508-510;513;516-517;520-522;533-534;566-574;595;598-602;604;606;608;610-612;614;616;618;620;623;626;756-770;772;775;782-785;836-843;846-847;850;853;858;862-863;872-873;876;878;1023-1025;1028;1030;1033;1036;1051;1069-1070;1073-1074;1077;1081-1082;1111;1115;1119;1126;1130-1132;1134-1139;1144;1147-1148;1151;1155;1159-1160;1163-1170;1172;1175;1178-1179;1182;1184-1185;1187-1191;1196-1197;1204;1207-1210;1212-1213;1216;1223;1236-1239;1246-1251;1951;1953-1955;1959-1960;1962;1965-1966;1969-1972;1975;1978-1979;1985-1986;1990;1992-1993;1995;1997-1998;2003;2036;2041;2043-2046;2049;2067-2068;2070-2073;2077;2083-2084;2087-2089;2091;2095;2099;2105-2108;2111-2112;2115;2119;2123;2127;2131-2132;2143;2154;2178-2181;2183-2184;2186;2189-2190;2192;2194;2197;2207-2208;2210;2243-2245;2251;2254-2255;2259;2262;2274-2275;2277;2279;2284-2285;2293-2294;2296-2297;2300;2302-2303;2305;2314-2315;2317-2318;2321;2323;2351;2366-2367;2369-2370;2373;2410;2412;2420;2423-2425;2428-2429;2437;2439;2441-2443;2447;2449;2451-2456;2473-2477;2479-2482;2488-2492;2501-2505;2508-2513;2521-2525;2527-2531;2534;2536-2540;2542;2544;2546;2548-2552;2554;2556;2558;2560;2562-2563;2565-2566;2568;2571-2572;2579-2582;2584;2596;2599-2601;2603;2621-2622;2644;2647-2648;2652;2655-2656;2658-2662;2664-2668;2670-2674;2681;2683-2689;2691-2705;2716;2720-2721;2724-2728;2730-2738;2752-2757;2760;2764;2767-2768;2770-2771;2783;2785-2791;2794;2796;2815;2819;2823;3050-3051;3055-3056;3059;3061;3065-3066;3070;3072;3076-3078;3080;3082-3084;3086;3089;3092-3093;3098;3110-3112;3118-3121;3125;3129-3132;3137;3147,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.MethodInternal$NameAndParameterComponentComparator,37-41;44;48-50;53-54;56-59;61-62;67-69,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.ClassType,35-38;40-48;53-68;82-83;146-147;150-151;155;160,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.MethodInfoGenerator,34-38;42-43;48,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.BitTricks,6-8;17;20;23-26;32,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool,45;105-106;109;112;115;118-121;124-125;127;130-132;135-136;139-140;143-144;152;155;160;163;172;176;180-181;185;252;254-257;259-262;264-265;267-268;270;272-275;277;281;284;287-288;290-292;294-296;298;301-303;623;627;631;635;639;643;647,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Type,42-43;113-115;117;121-122;319;655-656;659;663;665;669-671,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Utils$ReusableBufferedInputStream,136-137;140-141;144-145;149-152,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.TypeTarget$Usage,49;51;54;57;60;63;66,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Index,67-68;84-92;185-188;191;279-281;283-284;540,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.AnnotationInstance,45-47;66-71;163;166;169;172;174;484-485;487-488;493-495;517,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$TypeInternPool,684-685;689;694,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$RecordComponentInternPool,748-749,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$TypeArrayInternPool,700-701;705;710,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Type$Kind,52;54;57;62;65;68;75;78;81;84,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Modifiers,40,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.FieldInternal,31;37,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Descriptor,9,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.ClassInfo,59;71-72;192-193;195-203;251;303;327;339;659;668-669;723;828;979;1054;1141;1145;1158;1168-1169;1177-1178;1213-1214;1252;1269;1328-1329;1420-1421;1424;1426-1428;1460;1462;1467;1469-1473;1476-1477;1504;1506-1507;1538-1539;1543-1546;1552;1554-1555;1557;1559;1565;1573-1574;1577-1578,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.AnnotationValue$StringValue,586-588;622-624,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.MethodInternal,31-33;97-98;102;104;108-115;121-123;125;127;133;140-141;212;215;219;221-222;225-226;264-275;293;305;313;325;347;351;355;360-361;382;390;430;436;439-440;443-444;447-448;451-452;462-464;466-467;469,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.MethodInfo,54;61-64;67-68;72-73;125;128;131;134;137;143-146;150-151;184;193;234;279;299;313;579;602;729;748;752-753;760;764-765;768-769;772-773;776-777;784-785,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.AnnotationTarget$Kind,41;45;50;55;60;65;72,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.AnnotationValue$BooleanValue,1053-1055;1072-1074,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.RecordComponentInternal$NameComparator,36,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.RecordComponentInternal,29;34,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.DotName,425-426;434-436;443-447;449;453-455;457-458;471-473;476-477;480-481;484;487;501-502;504;507-508;511;514;519-520;522;525-526;587-588,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.MethodParamList$ParamData,152;157-160,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.GenericSignatureParser$MethodSignature,195-200;203;207;211;215,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Indexer$TmpObjects,338-341;343-344;348-350;354-355;359-360;363-365;369-370;374-375;378-380;384-385;389-390,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$ByteArrayInternPool,652-653;657;662,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Indexer$1,2077;2079,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Indexer$2,2771,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Utils$ReusableBufferedDataInputStream,83-84;87-88;91;93;97-99;101;103;105;109-110;114,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.WildcardType,35;111-112;117-119;121;156;169;174;249-252,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.ClassInfo$NestingType,77;79;89;92;95,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.StrongInternPool$MethodInternPool,716-717;721;726,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.GenericSignatureParser,120;125-126;132;134-137;253-256;259-260;280;283;302-305;307;309-311;318;320-322;327-329;334-337;339-340;344;360-361;365;369;373-375;377;379;381-383;385-387;390;394-395;397;399;457;462;466-467;469;474-475;483;673-674;678;700-701;703;707;711-712;714-717,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.TypeInterning,30;33;37;41-42;47;51-52;55;57-59;62,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.AnnotationInstance$ValueNameComparator,62,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,io.quarkus.qute.deployment.QuteProcessor,1908;1910-1911;1919,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.PrimitiveType$Primitive,82;84;86;88;90;92;94;96;98;103-105,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.Utils,39;41;43-45;48;56-57;60-65;69;71;75,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.VoidType,28;30;33-34;38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.TypeVariable,63;92-93;96-97;102-106,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultFilterReturnsFalseForNonMatchingMethod,org.jboss.jandex.ImmutableArrayList,8-10;14;19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultTemplateRootReturnsTemplatesPath,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultTemplateRootReturnsTemplatesPath,io.quarkus.builder.item.MultiBuildItem,8-9,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultTemplateRootReturnsTemplatesPath,io.quarkus.qute.deployment.TemplateRootsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultTemplateRootReturnsTemplatesPath,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultTemplateRootReturnsTemplatesPath,io.quarkus.qute.deployment.TemplateRootBuildItem,17-19;22;26-27;30;33,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#defaultTemplateRootReturnsTemplatesPath,io.quarkus.qute.deployment.QuteProcessor,172;209;214-218,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.InsertSectionHelper$Factory,52;56;61,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.runtime.annotations.ConfigPhase,3;7;11;16;24-29,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.FragmentSectionHelper$Factory,62;64;70;74;79-83,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.SetSectionHelper$Factory,102;108;113,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.LoopSectionHelper$Factory,182-184;187;189;193;198-202;206,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.IncludeSectionHelper$AbstractIncludeFactory,175;180;188;192-208,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.HtmlEscaper,13;16;20;22-32;36;39;42-43;64-66,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.Parser,165;167;1322,164
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.SectionHelperFactory$ParametersInfo$Builder,372;376;380;384;396-397;401-402,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.EngineImpl,71-72;128;214-219,70
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.TemplateFilePathsBuildItem,17-19;26,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.IfSectionHelper$Factory,142;146;151-152;154-155;159,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.SectionHelperFactory,81;92,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.EngineBuilder,72-76;87-88;90;108;204-205;215-216;247-248;370;373,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.CharReplacementResultMapper,8,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.WithSectionHelper$Factory,32;36;41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.UserTagSectionHelper$Factory,86-90;94;99;104-106,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.TemplateVariantsBuildItem,15-17,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.QuteProcessor$4,716;720-724,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.QuteProcessor$5,744;749;751;785-786;796,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.WhenSectionHelper$Factory,96;103;108;118,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,org.jboss.logging.Logger,877;880,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.EvalSectionHelper$Factory,85;89;94,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.EffectiveTemplatePathsBuildItem,18-20;23,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,org.jboss.jandex.EmptyIndex,14,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.Parameter$Builder,85-88;91-92;96-97;101-102;106-107;111,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.TemplatesAnalysisBuildItem,24-26,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.EngineBuilder$CachedConfigSectionHelperFactory,402-407;411,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.IncludeSectionHelper$Factory,105;111;116-126,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.Parameter,17;30-31;37-42,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.QuteProcessor$4$1,724;727;732,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.deployment.QuteProcessor,172;651;653;657;660-664;667;669;672;701;716;740-742;744;798;800-802;804-807;809;826;828;831;837-838;840-841;844-845;850-851;2341-2344;2347-2348;2351-2353;2518-2519;2527-2529;2535;2544-2547,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.smallrye.config.ConfigMapping$NamingStrategy,69;73;77;83;89-91,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.TemplateImpl,94,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.qute.ImmutableList,42;46;57;68,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#endToEndCollectTemplateVariantsAnalyzeTemplatesNoErrors,io.quarkus.arc.deployment.BeanArchiveIndexBuildItem,26-30,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#enumConstantFilterReturnsFalseForNonEnum,org.jboss.jandex.ClassSummary,19-23,
