test_selector,class_name,newly_covered_lines,upgraded_to_full_lines
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.ClassType,35-38;40-48;53-68;146-147;150-151,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,io.quarkus.arc.impl.ComputingCache,34-37;40;49;58;61-65;69,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.Type,42-43;113-115;117;121-122;319;629;633-634,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.Type$Kind,52;54;57;62;65;68;75;78;81;84,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.Descriptor,9,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,io.quarkus.arc.impl.LazyValue,15;19-21;24-26;29;31-32;34;36,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.DotName,471-473;476-477;480-481;484;487;501;504;507-508;511;514;519;522;525;541-547;549-550,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,io.quarkus.arc.impl.ComputingCache$1,49;52,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,io.quarkus.qute.deployment.QuteProcessor,2951-2953;2956-2957;2959,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.PrimitiveType$Primitive,82;84;86;88;90;92;94;96;98;103-105,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,org.jboss.jandex.TypeVariable,63;92-93;96-97;102-106;110-111;153;204;208-209,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processLoopElementHintWithNullExpressionThrowsNPE,io.quarkus.qute.deployment.QuteProcessor$MatchResult,3025-3027;3043;3051;3055;3059;3063-3066;3075;3079;3094,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processTemplateErrorsNoIncorrectExpressionsProducesNoServiceStart,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processTemplateErrorsNoIncorrectExpressionsProducesNoServiceStart,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processTemplateErrorsNoIncorrectExpressionsProducesNoServiceStart,io.quarkus.qute.deployment.TemplatesAnalysisBuildItem,24-26,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#processTemplateErrorsNoIncorrectExpressionsProducesNoServiceStart,io.quarkus.qute.deployment.QuteProcessor,172;233;235;273;287,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#readTemplateContentReturnsEmptyStringForEmptyFile,io.quarkus.qute.deployment.QuteProcessor,3768,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.builder.item.MultiBuildItem,8-9,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.runtime.annotations.ConfigPhase,3;7;11;16;24-29,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.arc.processor.BeanDeployment,62,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.arc.deployment.SynthesisFinishedBuildItem,18-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.qute.deployment.TypeCheckExcludeBuildItem,27-30,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.arc.processor.BeanStream,32,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.qute.deployment.QuteProcessor$6,1020,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.arc.deployment.RegisteredComponentsBuildItem,26-31,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.qute.deployment.TemplatesAnalysisBuildItem,24-26,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.qute.deployment.QuteProcessor,172;1014;1019-1020,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.smallrye.config.ConfigMapping$NamingStrategy,69;73;77;83;89-91,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.deployment.dev.AlwaysFalsePredicate,5,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateExpressionsWithNullBeanDeploymentCollectionsThrowsNPE,io.quarkus.arc.deployment.BeanArchiveIndexBuildItem,26-30;38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateTemplateDataNamespacesOnEmptyInputNoErrors,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateTemplateDataNamespacesOnEmptyInputNoErrors,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateTemplateDataNamespacesOnEmptyInputNoErrors,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateTemplateDataNamespacesOnEmptyInputNoErrors,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted_Agentic#validateTemplateDataNamespacesOnEmptyInputNoErrors,io.quarkus.qute.deployment.QuteProcessor,172;3568-3571;3582,
